MDDS STC,STATE NAME,MDDS DTC,DISTRICT NAME,MDDS Sub_DT,SUB-DISTRICT NAME,MDDS PLCN,Area Name
24,GUJARAT,480,Amreli,3845,Dhari,515838,Dahida
24,GUJARAT,480,Amreli,3845,Dhari,515839,Morzar
24,GUJARAT,480,Amreli,3845,Dhari,515840,Manavav
24,GUJARAT,480,Amreli,3845,Dhari,515841,Ambardi
24,GUJARAT,480,Amreli,3845,Dhari,515842,Bharad
24,GUJARAT,480,Amreli,3845,Dhari,515843,Bhayavadar
24,GUJARAT,480,Amreli,3845,Dhari,515844,Dangavadar
24,GUJARAT,480,Amreli,3845,Dhari,515845,Kotha Pipariya
24,GUJARAT,480,Amreli,3845,Dhari,515846,Bhader
24,GUJARAT,480,Amreli,3845,Dhari,515847,Monvel
24,GUJARAT,480,Amreli,3845,Dhari,515848,Kathrota
24,GUJARAT,480,Amreli,3845,Dhari,515849,Malshika
24,GUJARAT,480,Amreli,3845,Dhari,515850,Dhari
24,GUJARAT,480,Amreli,3845,Dhari,515851,Khicha
24,GUJARAT,480,Amreli,3845,Dhari,515852,Chhatradiya
24,GUJARAT,480,Amreli,3845,Dhari,515853,Zar
24,GUJARAT,480,Amreli,3845,Dhari,515854,Hudli
24,GUJARAT,480,Amreli,3845,Dhari,515855,Garamali Moti
24,GUJARAT,480,Amreli,3845,Dhari,515856,Ingorala(Dungri)
24,GUJARAT,480,Amreli,3845,Dhari,515857,Samadhiyala Nana
24,GUJARAT,480,Amreli,3845,Dhari,515858,Ditla
24,GUJARAT,480,Amreli,3845,Dhari,515859,Khambhaliya
24,GUJARAT,480,Amreli,3845,Dhari,515860,Dhargani
24,GUJARAT,480,Amreli,3845,Dhari,515861,Vavdi
24,GUJARAT,480,Amreli,3845,Dhari,515862,Garamali Nani
24,GUJARAT,480,Amreli,3845,Dhari,515863,Kaner
24,GUJARAT,480,Amreli,3845,Dhari,515864,Vaghvadi
24,GUJARAT,480,Amreli,3845,Dhari,515865,Rampur
24,GUJARAT,480,Amreli,3845,Dhari,515866,Fategadh
24,GUJARAT,480,Amreli,3845,Dhari,515867,Shivad
24,GUJARAT,480,Amreli,3845,Dhari,515868,Bordi
24,GUJARAT,480,Amreli,3845,Dhari,515869,Gigasan
24,GUJARAT,480,Amreli,3845,Dhari,515870,Kubda
24,GUJARAT,480,Amreli,3845,Dhari,515871,Amaratpur
24,GUJARAT,480,Amreli,3845,Dhari,515872,Devla
24,GUJARAT,480,Amreli,3845,Dhari,515873,Nagadhra
24,GUJARAT,480,Amreli,3845,Dhari,515874,Lakhapadar
24,GUJARAT,480,Amreli,3845,Dhari,515875,Virpur
24,GUJARAT,480,Amreli,3845,Dhari,515876,Madhupur
24,GUJARAT,480,Amreli,3845,Dhari,515877,Dabhali
24,GUJARAT,480,Amreli,3845,Dhari,515878,Jira
24,GUJARAT,480,Amreli,3845,Dhari,515879,Sarasiya
24,GUJARAT,480,Amreli,3845,Dhari,515880,Facharia
24,GUJARAT,480,Amreli,3845,Dhari,515881,Govindpur
24,GUJARAT,480,Amreli,3845,Dhari,515882,Dalkhaniya
24,GUJARAT,480,Amreli,3845,Dhari,515883,Mithapur Nakki
24,GUJARAT,480,Amreli,3845,Dhari,515884,Chanchai
24,GUJARAT,480,Amreli,3845,Dhari,515885,Paniya Dungri
24,GUJARAT,480,Amreli,3845,Dhari,515886,Kotda
24,GUJARAT,480,Amreli,3845,Dhari,515887,Shemardi
24,GUJARAT,480,Amreli,3845,Dhari,515888,Krangsa
24,GUJARAT,480,Amreli,3845,Dhari,515889,Sakhpur
24,GUJARAT,480,Amreli,3845,Dhari,515890,Ravna
24,GUJARAT,480,Amreli,3845,Dhari,515891,Matan Mala
24,GUJARAT,480,Amreli,3845,Dhari,515892,Karamdadi
24,GUJARAT,480,Amreli,3845,Dhari,515893,Trambakpur
24,GUJARAT,480,Amreli,3845,Dhari,515894,Gadhiya
24,GUJARAT,480,Amreli,3845,Dhari,515895,Hirava
24,GUJARAT,480,Amreli,3845,Dhari,515896,Khisri
24,GUJARAT,480,Amreli,3845,Dhari,515897,Jaljivadi
24,GUJARAT,480,Amreli,3845,Dhari,515898,Dudhala
24,GUJARAT,480,Amreli,3845,Dhari,515899,Gadhiya Chavand
24,GUJARAT,480,Amreli,3845,Dhari,515900,Tarsingada
24,GUJARAT,480,Amreli,3845,Dhari,515901,Rajsthali
24,GUJARAT,480,Amreli,3845,Dhari,515902,Patla
24,GUJARAT,480,Amreli,3846,Savar Kundla,515903,Savar Kundla
24,GUJARAT,480,Amreli,3846,Savar Kundla,515904,Simaran
24,GUJARAT,480,Amreli,3846,Savar Kundla,515905,Jira
24,GUJARAT,480,Amreli,3846,Savar Kundla,515906,Borala
24,GUJARAT,480,Amreli,3846,Savar Kundla,515907,Khadkala
24,GUJARAT,480,Amreli,3846,Savar Kundla,515908,Juna Savar
24,GUJARAT,480,Amreli,3846,Savar Kundla,515909,Kerala
24,GUJARAT,480,Amreli,3846,Savar Kundla,515910,Kunkavav
24,GUJARAT,480,Amreli,3846,Savar Kundla,515911,Khalpar
24,GUJARAT,480,Amreli,3846,Savar Kundla,515912,Ankolada
24,GUJARAT,480,Amreli,3846,Savar Kundla,515913,Mekda
24,GUJARAT,480,Amreli,3846,Savar Kundla,515914,Fifad
24,GUJARAT,480,Amreli,3846,Savar Kundla,515915,Ghoba
24,GUJARAT,480,Amreli,3846,Savar Kundla,515916,Piparadi
24,GUJARAT,480,Amreli,3846,Savar Kundla,515917,Hipavadli
24,GUJARAT,480,Amreli,3846,Savar Kundla,515918,Mota Bhamodra
24,GUJARAT,480,Amreli,3846,Savar Kundla,515919,Ghobapati
24,GUJARAT,480,Amreli,3846,Savar Kundla,515920,Shelana
24,GUJARAT,480,Amreli,3846,Savar Kundla,515921,Vanda
24,GUJARAT,480,Amreli,3846,Savar Kundla,515922,Fachariya
24,GUJARAT,480,Amreli,3846,Savar Kundla,515923,Piyava
24,GUJARAT,480,Amreli,3846,Savar Kundla,515924,Dhar
24,GUJARAT,480,Amreli,3846,Savar Kundla,515925,Moldi
24,GUJARAT,480,Amreli,3846,Savar Kundla,515926,Amrutvel
24,GUJARAT,480,Amreli,3846,Savar Kundla,515927,Bhuva
24,GUJARAT,480,Amreli,3846,Savar Kundla,515928,Nana Bhamodra
24,GUJARAT,480,Amreli,3846,Savar Kundla,515929,Charkhadiya
24,GUJARAT,480,Amreli,3846,Savar Kundla,515930,Oliya
24,GUJARAT,480,Amreli,3846,Savar Kundla,515931,Karjala
24,GUJARAT,480,Amreli,3846,Savar Kundla,515932,Nesdi
24,GUJARAT,480,Amreli,3846,Savar Kundla,515933,Kanatalav
24,GUJARAT,480,Amreli,3846,Savar Kundla,515934,Mota Zinzuda
24,GUJARAT,480,Amreli,3846,Savar Kundla,515935,Nana Zinzuda
24,GUJARAT,480,Amreli,3846,Savar Kundla,515936,Pithvadi
24,GUJARAT,480,Amreli,3846,Savar Kundla,515937,Senjal
24,GUJARAT,480,Amreli,3846,Savar Kundla,515938,Mevasa
24,GUJARAT,480,Amreli,3846,Savar Kundla,515939,Vanshiyali
24,GUJARAT,480,Amreli,3846,Savar Kundla,515940,Jejad
24,GUJARAT,480,Amreli,3846,Savar Kundla,515941,Thavi
24,GUJARAT,480,Amreli,3846,Savar Kundla,515942,Virdi
24,GUJARAT,480,Amreli,3846,Savar Kundla,515943,Kedariya
24,GUJARAT,480,Amreli,3846,Savar Kundla,515944,Kantrodi
24,GUJARAT,480,Amreli,3846,Savar Kundla,515945,Zadkala
24,GUJARAT,480,Amreli,3846,Savar Kundla,515946,Nal
24,GUJARAT,480,Amreli,3846,Savar Kundla,515947,Rabarika
24,GUJARAT,480,Amreli,3846,Savar Kundla,515948,Bhonkarva
24,GUJARAT,480,Amreli,3846,Savar Kundla,515949,Nani Vadal
24,GUJARAT,480,Amreli,3846,Savar Kundla,515950,Bhenkra
24,GUJARAT,480,Amreli,3846,Savar Kundla,515951,Vijayanagar
24,GUJARAT,480,Amreli,3846,Savar Kundla,515952,Hathasani
24,GUJARAT,480,Amreli,3846,Savar Kundla,515953,Dhajdi
24,GUJARAT,480,Amreli,3846,Savar Kundla,515954,Badhada
24,GUJARAT,480,Amreli,3846,Savar Kundla,515955,Gadhakda
24,GUJARAT,480,Amreli,3846,Savar Kundla,515956,Likhala
24,GUJARAT,480,Amreli,3846,Savar Kundla,515957,Dedkadi
24,GUJARAT,480,Amreli,3846,Savar Kundla,515958,Madhada
24,GUJARAT,480,Amreli,3846,Savar Kundla,515959,Jambuda
24,GUJARAT,480,Amreli,3846,Savar Kundla,515960,Vijapdi
24,GUJARAT,480,Amreli,3846,Savar Kundla,515961,Chhapri
24,GUJARAT,480,Amreli,3846,Savar Kundla,515962,Khadsali
24,GUJARAT,480,Amreli,3846,Savar Kundla,515963,Meriyana
24,GUJARAT,480,Amreli,3846,Savar Kundla,515964,Goradka
24,GUJARAT,480,Amreli,3846,Savar Kundla,515965,Luvara
24,GUJARAT,480,Amreli,3846,Savar Kundla,515966,Ramgadh
24,GUJARAT,480,Amreli,3846,Savar Kundla,515967,Jabal
24,GUJARAT,480,Amreli,3846,Savar Kundla,515968,Abhrampara
24,GUJARAT,480,Amreli,3846,Savar Kundla,515969,Mitiyala
24,GUJARAT,480,Amreli,3846,Savar Kundla,515970,Bagoya
24,GUJARAT,480,Amreli,3846,Savar Kundla,515971,Ambardi
24,GUJARAT,480,Amreli,3846,Savar Kundla,515972,Dolti
24,GUJARAT,480,Amreli,3846,Savar Kundla,515973,Bhamar
24,GUJARAT,480,Amreli,3846,Savar Kundla,515974,Chikhali
24,GUJARAT,480,Amreli,3846,Savar Kundla,515975,Hadida
24,GUJARAT,480,Amreli,3846,Savar Kundla,515976,Dadhiya
24,GUJARAT,480,Amreli,3846,Savar Kundla,515977,Vanot
24,GUJARAT,480,Amreli,3846,Savar Kundla,515978,Ghandla
24,GUJARAT,480,Amreli,3846,Savar Kundla,515979,Detad
24,GUJARAT,480,Amreli,3846,Savar Kundla,515980,Giniya
24,GUJARAT,480,Amreli,3846,Savar Kundla,515981,Khodiyana
24,GUJARAT,480,Amreli,3846,Savar Kundla,515982,Absang
24,GUJARAT,480,Amreli,3846,Savar Kundla,515983,Thordi
24,GUJARAT,480,Amreli,3847,Khambha,515984,Khambha
24,GUJARAT,480,Amreli,3847,Khambha,515985,Samadhiyala Mota
24,GUJARAT,480,Amreli,3847,Khambha,515986,Rugnathpur
24,GUJARAT,480,Amreli,3847,Khambha,515987,Jikiyali
24,GUJARAT,480,Amreli,3847,Khambha,515988,Vankiya
24,GUJARAT,480,Amreli,3847,Khambha,515989,Kotda
24,GUJARAT,480,Amreli,3847,Khambha,515990,Anida
24,GUJARAT,480,Amreli,3847,Khambha,515991,Ingorala
24,GUJARAT,480,Amreli,3847,Khambha,515992,Bhad
24,GUJARAT,480,Amreli,3847,Khambha,515993,Visavadar Nana
24,GUJARAT,480,Amreli,3847,Khambha,515994,Dhari Nani
24,GUJARAT,480,Amreli,3847,Khambha,515995,Lasa
24,GUJARAT,480,Amreli,3847,Khambha,515996,Tantaniya
24,GUJARAT,480,Amreli,3847,Khambha,515997,Umariya
24,GUJARAT,480,Amreli,3847,Khambha,515998,Nanudi
24,GUJARAT,480,Amreli,3847,Khambha,515999,Dadhiyali
24,GUJARAT,480,Amreli,3847,Khambha,516000,Khambha
24,GUJARAT,480,Amreli,3847,Khambha,516001,Pipalava
24,GUJARAT,480,Amreli,3847,Khambha,516002,Gidardi
24,GUJARAT,480,Amreli,3847,Khambha,516003,Dhavadiya
24,GUJARAT,480,Amreli,3847,Khambha,516004,Bhaniya
24,GUJARAT,480,Amreli,3847,Khambha,516005,Khadadhar
24,GUJARAT,480,Amreli,3847,Khambha,516006,Bhavardi
24,GUJARAT,480,Amreli,3847,Khambha,516007,Sarakadiya Divan
24,GUJARAT,480,Amreli,3847,Khambha,516008,Sarakadiya
24,GUJARAT,480,Amreli,3847,Khambha,516009,Kodiya
24,GUJARAT,480,Amreli,3847,Khambha,516010,Pati
24,GUJARAT,480,Amreli,3847,Khambha,516011,Raydi
24,GUJARAT,480,Amreli,3847,Khambha,516012,Dedan
24,GUJARAT,480,Amreli,3847,Khambha,516013,Raningpara
24,GUJARAT,480,Amreli,3847,Khambha,516014,Nava Malaknes
24,GUJARAT,480,Amreli,3847,Khambha,516015,Borala
24,GUJARAT,480,Amreli,3847,Khambha,516016,Babarpur
24,GUJARAT,480,Amreli,3847,Khambha,516017,Kantala
24,GUJARAT,480,Amreli,3847,Khambha,516018,Chakrava
24,GUJARAT,480,Amreli,3847,Khambha,516019,Hanumanpur
24,GUJARAT,480,Amreli,3847,Khambha,516020,Juna Malaknes
24,GUJARAT,480,Amreli,3847,Khambha,516021,Nesdi No-2
24,GUJARAT,480,Amreli,3847,Khambha,516022,Samadhiyala No-2
24,GUJARAT,480,Amreli,3847,Khambha,516023,Jivapar
24,GUJARAT,480,Amreli,3847,Khambha,516024,Munjiyasar
24,GUJARAT,480,Amreli,3847,Khambha,516025,Trakuda
24,GUJARAT,480,Amreli,3847,Khambha,516026,Vangadhara
24,GUJARAT,480,Amreli,3847,Khambha,516027,Talda
24,GUJARAT,480,Amreli,3847,Khambha,516028,Dadli
24,GUJARAT,480,Amreli,3847,Khambha,516029,Dhundhavana
24,GUJARAT,480,Amreli,3847,Khambha,516030,Pachapachiya
24,GUJARAT,480,Amreli,3847,Khambha,516031,Salva
24,GUJARAT,480,Amreli,3847,Khambha,516032,Pipariya
24,GUJARAT,480,Amreli,3847,Khambha,516033,Rabarika
24,GUJARAT,480,Amreli,3847,Khambha,516034,Ambaliyala
24,GUJARAT,480,Amreli,3847,Khambha,516035,Jamka
24,GUJARAT,480,Amreli,3847,Khambha,516036,Ningala No-2
24,GUJARAT,480,Amreli,3847,Khambha,516037,Bhundani
24,GUJARAT,480,Amreli,3847,Khambha,516038,Gorana
24,GUJARAT,480,Amreli,3847,Khambha,516039,Katarpara
24,GUJARAT,480,Amreli,3847,Khambha,516040,Barman Mota
24,GUJARAT,480,Amreli,3847,Khambha,516041,Barman Nana
24,GUJARAT,480,Amreli,3848,Jafrabad,516042,Jafrabad
24,GUJARAT,480,Amreli,3848,Jafrabad,516043,Fachariya
24,GUJARAT,480,Amreli,3848,Jafrabad,516044,Sarovarda
24,GUJARAT,480,Amreli,3848,Jafrabad,516045,Shiyalbet
24,GUJARAT,480,Amreli,3848,Jafrabad,516046,Lothpur
24,GUJARAT,480,Amreli,3848,Jafrabad,516047,Kagvadar
24,GUJARAT,480,Amreli,3848,Jafrabad,516048,Bhatvadar
24,GUJARAT,480,Amreli,3848,Jafrabad,516049,Kanthariya Koli
24,GUJARAT,480,Amreli,3848,Jafrabad,516050,Balanivav
24,GUJARAT,480,Amreli,3848,Jafrabad,516051,Kanthariya Khalsa
24,GUJARAT,480,Amreli,3848,Jafrabad,516052,Pichhadi
24,GUJARAT,480,Amreli,3848,Jafrabad,516053,Ebhalvad
24,GUJARAT,480,Amreli,3848,Jafrabad,516054,Lor
24,GUJARAT,480,Amreli,3848,Jafrabad,516055,Pati Mansa (Nana)
24,GUJARAT,480,Amreli,3848,Jafrabad,516056,Mota Mansa
24,GUJARAT,480,Amreli,3848,Jafrabad,516057,Timbi
24,GUJARAT,480,Amreli,3848,Jafrabad,516058,Chhelana
24,GUJARAT,480,Amreli,3848,Jafrabad,516059,Hemal
24,GUJARAT,480,Amreli,3848,Jafrabad,516060,Jikadri Juni
24,GUJARAT,480,Amreli,3848,Jafrabad,516061,Jikadri Navi
24,GUJARAT,480,Amreli,3848,Jafrabad,516062,Mithapur
24,GUJARAT,480,Amreli,3848,Jafrabad,516063,Lunsapur
24,GUJARAT,480,Amreli,3848,Jafrabad,516064,Vandh
24,GUJARAT,480,Amreli,3848,Jafrabad,516065,Nageshri
24,GUJARAT,480,Amreli,3848,Jafrabad,516066,Dudhala
24,GUJARAT,480,Amreli,3848,Jafrabad,516067,Dholadri
24,GUJARAT,480,Amreli,3848,Jafrabad,516068,Sokhda
24,GUJARAT,480,Amreli,3848,Jafrabad,516069,Ghenspur
24,GUJARAT,480,Amreli,3848,Jafrabad,516070,Sakariya Mota
24,GUJARAT,480,Amreli,3848,Jafrabad,516071,Sakariya Nana
24,GUJARAT,480,Amreli,3848,Jafrabad,516072,Bhada
24,GUJARAT,480,Amreli,3848,Jafrabad,516073,Vadli
24,GUJARAT,480,Amreli,3848,Jafrabad,516074,Kerala
24,GUJARAT,480,Amreli,3848,Jafrabad,516075,Dharabandar
24,GUJARAT,480,Amreli,3848,Jafrabad,516076,Rohisa
24,GUJARAT,480,Amreli,3848,Jafrabad,516077,Chitrasar
24,GUJARAT,480,Amreli,3848,Jafrabad,516078,Balana
24,GUJARAT,480,Amreli,3848,Jafrabad,516079,Kadiyali
24,GUJARAT,480,Amreli,3848,Jafrabad,516080,Vadhera
24,GUJARAT,480,Amreli,3848,Jafrabad,516081,Mitiyala
24,GUJARAT,480,Amreli,3848,Jafrabad,516082,Babarkot
24,GUJARAT,480,Amreli,3848,Jafrabad,516083,Varahsvarup
24,GUJARAT,480,Amreli,3848,Jafrabad,516084,Bhankodar
24,GUJARAT,480,Amreli,3849,Rajula,516085,Rajula
24,GUJARAT,480,Amreli,3849,Rajula,516086,Bhakshi
24,GUJARAT,480,Amreli,3849,Rajula,516087,Vavera
24,GUJARAT,480,Amreli,3849,Rajula,516088,Kherali Nani
24,GUJARAT,480,Amreli,3849,Rajula,516089,Khari
24,GUJARAT,480,Amreli,3849,Rajula,516090,Kherali Moti
24,GUJARAT,480,Amreli,3849,Rajula,516091,Babariyadhar
24,GUJARAT,480,Amreli,3849,Rajula,516092,Navagam(Mariana)
24,GUJARAT,480,Amreli,3849,Rajula,516093,Amuli
24,GUJARAT,480,Amreli,3849,Rajula,516094,Masundada Nana- Mota
24,GUJARAT,480,Amreli,3849,Rajula,516095,Balapar
24,GUJARAT,480,Amreli,3849,Rajula,516096,Chhapri
24,GUJARAT,480,Amreli,3849,Rajula,516097,Barbatana
24,GUJARAT,480,Amreli,3849,Rajula,516098,Charodiya
24,GUJARAT,480,Amreli,3849,Rajula,516099,Dipadiya
24,GUJARAT,480,Amreli,3849,Rajula,516100,Dhareshvar
24,GUJARAT,480,Amreli,3849,Rajula,516101,Agariya Mota
24,GUJARAT,480,Amreli,3849,Rajula,516102,Vavdi
24,GUJARAT,480,Amreli,3849,Rajula,516103,Agariya Nava
24,GUJARAT,480,Amreli,3849,Rajula,516104,Agariya Dhudiya
24,GUJARAT,480,Amreli,3849,Rajula,516105,Mandardi Navi-Juni
24,GUJARAT,480,Amreli,3849,Rajula,516106,Vadli
24,GUJARAT,480,Amreli,3849,Rajula,516107,Kundaliyala
24,GUJARAT,480,Amreli,3849,Rajula,516108,Ringaniyala Mota
24,GUJARAT,480,Amreli,3849,Rajula,516109,Doliya
24,GUJARAT,480,Amreli,3849,Rajula,516110,Mandal
24,GUJARAT,480,Amreli,3849,Rajula,516111,Morangi
24,GUJARAT,480,Amreli,3849,Rajula,516112,Mobhiyana Mota
24,GUJARAT,480,Amreli,3849,Rajula,516113,Mobhiyana Nana
24,GUJARAT,480,Amreli,3849,Rajula,516114,Rampara No-1
24,GUJARAT,480,Amreli,3849,Rajula,516115,Zinzka
24,GUJARAT,480,Amreli,3849,Rajula,516116,Dungarparda
24,GUJARAT,480,Amreli,3849,Rajula,516117,Dungar
24,GUJARAT,480,Amreli,3849,Rajula,516118,Rajparda
24,GUJARAT,480,Amreli,3849,Rajula,516119,Ganjavadar
24,GUJARAT,480,Amreli,3849,Rajula,516120,Untiya
24,GUJARAT,480,Amreli,3849,Rajula,516121,Zanzarda
24,GUJARAT,480,Amreli,3849,Rajula,516122,Ringaniyala Nana
24,GUJARAT,480,Amreli,3849,Rajula,516123,Zampodar
24,GUJARAT,480,Amreli,3849,Rajula,516124,Kotdi
24,GUJARAT,480,Amreli,3849,Rajula,516125,Katar
24,GUJARAT,480,Amreli,3849,Rajula,516126,Barpatoli
24,GUJARAT,480,Amreli,3849,Rajula,516127,Khakhbai
24,GUJARAT,480,Amreli,3849,Rajula,516128,Khambhaliya
24,GUJARAT,480,Amreli,3849,Rajula,516129,Hadmatiya
24,GUJARAT,480,Amreli,3849,Rajula,516130,Kumbhariya
24,GUJARAT,480,Amreli,3849,Rajula,516131,Sajanavav
24,GUJARAT,480,Amreli,3849,Rajula,516132,Rabhda
24,GUJARAT,480,Amreli,3849,Rajula,516133,Nesdi  No -1
24,GUJARAT,480,Amreli,3849,Rajula,516134,Majadar
24,GUJARAT,480,Amreli,3849,Rajula,516135,Jholapar
24,GUJARAT,480,Amreli,3849,Rajula,516136,Devka
24,GUJARAT,480,Amreli,3849,Rajula,516137,Kadiyali
24,GUJARAT,480,Amreli,3849,Rajula,516138,Chhatadiya
24,GUJARAT,480,Amreli,3849,Rajula,516139,Hindorna
24,GUJARAT,480,Amreli,3849,Rajula,516140,Vad
24,GUJARAT,480,Amreli,3849,Rajula,516141,Bhachadar
24,GUJARAT,480,Amreli,3849,Rajula,516142,Ningala No-1
24,GUJARAT,480,Amreli,3849,Rajula,516143,Pipavav
24,GUJARAT,480,Amreli,3849,Rajula,516144,Visaliya
24,GUJARAT,480,Amreli,3849,Rajula,516145,Dantardi
24,GUJARAT,480,Amreli,3849,Rajula,516146,Samadhiyala  No-1
24,GUJARAT,480,Amreli,3849,Rajula,516147,Patva
24,GUJARAT,480,Amreli,3849,Rajula,516148,khera
24,GUJARAT,480,Amreli,3849,Rajula,516149,Chanch
24,GUJARAT,480,Amreli,3849,Rajula,516150,Kathivadar
24,GUJARAT,480,Amreli,3849,Rajula,516151,Victar
24,GUJARAT,480,Amreli,3849,Rajula,516152,Bherai
24,GUJARAT,480,Amreli,3849,Rajula,516153,Dharano Nes
24,GUJARAT,480,Amreli,3849,Rajula,516154,Chotra
24,GUJARAT,480,Amreli,3849,Rajula,516155,Uchaiya
24,GUJARAT,480,Amreli,3849,Rajula,516156,Rampara No-2
24,GUJARAT,480,Amreli,3849,Rajula,516157,Kovaya
24,GUJARAT,481,Bhavnagar,0,Bhavnagar,516158,Bhavnagar
24,GUJARAT,481,Bhavnagar,3850,Botad,516159,Botad
24,GUJARAT,481,Bhavnagar,3850,Botad,516160,Nani Virva
24,GUJARAT,481,Bhavnagar,3850,Botad,516161,Moti Virva
24,GUJARAT,481,Bhavnagar,3850,Botad,516162,Gadhadiya
24,GUJARAT,481,Bhavnagar,3850,Botad,516163,Mota Chhaida
24,GUJARAT,481,Bhavnagar,3850,Botad,516164,Nana Chhaida
24,GUJARAT,481,Bhavnagar,3850,Botad,516165,Bhadla
24,GUJARAT,481,Bhavnagar,3850,Botad,516166,Limboda
24,GUJARAT,481,Bhavnagar,3850,Botad,516167,Bodi
24,GUJARAT,481,Bhavnagar,3850,Botad,516168,Piparadi
24,GUJARAT,481,Bhavnagar,3850,Botad,516169,Pipaliya
24,GUJARAT,481,Bhavnagar,3850,Botad,516170,Ratanpar
24,GUJARAT,481,Bhavnagar,3850,Botad,516171,Nana Paliyad
24,GUJARAT,481,Bhavnagar,3850,Botad,516172,Sankardi
24,GUJARAT,481,Bhavnagar,3850,Botad,516173,Kaniyad
24,GUJARAT,481,Bhavnagar,3850,Botad,516174,Babarkot
24,GUJARAT,481,Bhavnagar,3850,Botad,516175,Paliyad
24,GUJARAT,481,Bhavnagar,3850,Botad,516176,Kumbhara
24,GUJARAT,481,Bhavnagar,3850,Botad,516177,Sarva
24,GUJARAT,481,Bhavnagar,3850,Botad,516178,Bhadravadi
24,GUJARAT,481,Bhavnagar,3850,Botad,516179,Targhara
24,GUJARAT,481,Bhavnagar,3850,Botad,516180,Hadadad
24,GUJARAT,481,Bhavnagar,3850,Botad,516181,Sherthali
24,GUJARAT,481,Bhavnagar,3850,Botad,516182,Dhinkwali
24,GUJARAT,481,Bhavnagar,3850,Botad,516183,Samadhiyala No.1
24,GUJARAT,481,Bhavnagar,3850,Botad,516184,Nagalpar
24,GUJARAT,481,Bhavnagar,3850,Botad,516185,Dhankaniya
24,GUJARAT,481,Bhavnagar,3850,Botad,516186,Shirvaniya
24,GUJARAT,481,Bhavnagar,3850,Botad,516187,Zariya
24,GUJARAT,481,Bhavnagar,3850,Botad,516188,Turkha
24,GUJARAT,481,Bhavnagar,3850,Botad,516189,Rangpar
24,GUJARAT,481,Bhavnagar,3850,Botad,516190,Khakhoi
24,GUJARAT,481,Bhavnagar,3850,Botad,516191,Salaiya
24,GUJARAT,481,Bhavnagar,3850,Botad,516192,Rajpara
24,GUJARAT,481,Bhavnagar,3850,Botad,516193,Jotingada
24,GUJARAT,481,Bhavnagar,3850,Botad,516194,Bhambhan
24,GUJARAT,481,Bhavnagar,3850,Botad,516195,Tajpar
24,GUJARAT,481,Bhavnagar,3850,Botad,516196,Lathidad
24,GUJARAT,481,Bhavnagar,3850,Botad,516197,Sajeli
24,GUJARAT,481,Bhavnagar,3850,Botad,516198,Vajeli
24,GUJARAT,481,Bhavnagar,3850,Botad,516199,Samadhiyala No.2
24,GUJARAT,481,Bhavnagar,3850,Botad,516200,Keriya No.2
24,GUJARAT,481,Bhavnagar,3850,Botad,516201,Zamrala
24,GUJARAT,481,Bhavnagar,3850,Botad,516202,Kariyani
24,GUJARAT,481,Bhavnagar,3850,Botad,516203,Sarvai
24,GUJARAT,481,Bhavnagar,3850,Botad,516204,Pati
24,GUJARAT,481,Bhavnagar,3850,Botad,516205,Zinzavadar
24,GUJARAT,481,Bhavnagar,3850,Botad,516206,Sangavadar
24,GUJARAT,481,Bhavnagar,3850,Botad,516207,Ratanvav
24,GUJARAT,481,Bhavnagar,3850,Botad,516208,Lakheni
24,GUJARAT,481,Bhavnagar,3850,Botad,516209,Keriya No.1
24,GUJARAT,481,Bhavnagar,3850,Botad,516210,Chakampar
24,GUJARAT,481,Bhavnagar,3850,Botad,516211,Rohishala
24,GUJARAT,481,Bhavnagar,3851,Vallabhipur,516212,Vallabhipur
24,GUJARAT,481,Bhavnagar,3851,Vallabhipur,516213,Datretiya
24,GUJARAT,481,Bhavnagar,3851,Vallabhipur,516214,Malpara
24,GUJARAT,481,Bhavnagar,3851,Vallabhipur,516215,Lundhara
24,GUJARAT,481,Bhavnagar,3851,Vallabhipur,516216,Panvi
24,GUJARAT,481,Bhavnagar,3851,Vallabhipur,516217,Patana
24,GUJARAT,481,Bhavnagar,3851,Vallabhipur,516218,Ujalvav
24,GUJARAT,481,Bhavnagar,3851,Vallabhipur,516219,Moti Dharai
24,GUJARAT,481,Bhavnagar,3851,Vallabhipur,516220,Bhoraniya
24,GUJARAT,481,Bhavnagar,3851,Vallabhipur,516221,Mul Dharai
24,GUJARAT,481,Bhavnagar,3851,Vallabhipur,516222,Rangpur
24,GUJARAT,481,Bhavnagar,3851,Vallabhipur,516223,Jalalpar
24,GUJARAT,481,Bhavnagar,3851,Vallabhipur,516224,Totaniyala
24,GUJARAT,481,Bhavnagar,3851,Vallabhipur,516225,Nasitpur
24,GUJARAT,481,Bhavnagar,3851,Vallabhipur,516226,Juna Ratanpur
24,GUJARAT,481,Bhavnagar,3851,Vallabhipur,516227,Chada
24,GUJARAT,481,Bhavnagar,3851,Vallabhipur,516228,Dared
24,GUJARAT,481,Bhavnagar,3851,Vallabhipur,516229,Melana
24,GUJARAT,481,Bhavnagar,3851,Vallabhipur,516230,Rajpara (Bhayati)
24,GUJARAT,481,Bhavnagar,3851,Vallabhipur,516231,Jaliya
24,GUJARAT,481,Bhavnagar,3851,Vallabhipur,516232,Navaniya
24,GUJARAT,481,Bhavnagar,3851,Vallabhipur,516233,Pipal
24,GUJARAT,481,Bhavnagar,3851,Vallabhipur,516234,Kanpar
